/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_S10 on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970151, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 67.000300 * LONGITUDE: -47.025300
	DATE/TIME START: 2010-08-17T00:00:00 * DATE/TIME END: 2016-04-17T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_S10 (S10) * LATITUDE: 67.000300 * LONGITUDE: -47.025300 * DATE/TIME START: 2010-08-17T00:00:00 * DATE/TIME END: 2016-04-17T00:00:00 * ELEVATION: 1840.0 m * LOCATION: West Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: K-transect; IMAU
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Heat, flux, sensible [W/m**2] (Qh) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown_obs)
	Heat, flux, latent [W/m**2] (Qe) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown_obs)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	55182 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg]	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s]	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	Surface den [mg/cm**3] (estimated)	Qh [W/m**2] (surface, positive downwards (...)	Qe [W/m**2] (surface, positive downwards (...)	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from sonic Height rang...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2010-10-02	-16.153	-16.188	1.080	1.096	92.490	80.156	6.637	7.116	794.754	99.917	85.675	187.965	244.449	7.573	-5.817	7.109	4.599	-16.915	-19.003	0.000	4.183	400.145				-0.025	0.000	0.000	0.000	-14.746	-0.025	24	24
2	10	2010-10-03	-16.038	-16.001	1.122	1.146	93.135	80.876	6.153	6.606	788.121	69.845	64.274	227.175	248.661	-2.187	-8.082	0.997	4.593	-15.838	-17.540	0.000	4.164	400.219				-0.002	0.000	0.000	0.001	-12.599	-0.002	24	24
2	10	2010-10-04	-18.142	-18.076	0.966	0.990	97.208	82.831	4.373	4.698	788.142	99.284	85.778	214.788	241.426	-0.700	-4.857	10.304	4.596	-17.738	-18.488	0.000	4.164	400.178				0.000	0.000	0.000	0.000	-12.854	0.007	24	24
2	10	2010-10-05	-18.038	-18.100	0.889	0.903	89.767	76.606	8.695	9.323	784.717	101.674	81.802	197.782	235.921	14.610	-6.681	5.783	4.606	-19.181	-19.477	0.000	4.189	400.174				0.000	0.000	0.000	0.001	-16.967	0.029	24	24
2	10	2010-10-06	-17.175	-17.147	1.002	1.025	92.326	79.524	6.319	6.784	782.454	81.832	68.273	212.367	243.686	-0.175	-7.806	0.115	4.605	-17.124	-18.645	0.000	4.180	400.215				-0.045	0.000	0.000	0.001	-14.063	-0.045	24	24
2	10	2010-10-07	-17.807	-17.828	0.979	0.993	95.927	81.798	4.466	4.786	794.538	85.744	73.655	219.233	238.669	3.777	-3.707	8.262	4.609	-18.482	-18.166	0.000	4.174	400.160				0.000	0.000	0.000	0.000	-13.496	0.018	24	24
2	10	2010-10-08	-11.268	-11.268	1.637	1.672	84.040	76.977	8.360	8.966	800.425	48.174	41.775	251.514	266.134	3.206	-15.571	-16.861	4.624	-11.530	-13.219	0.000	4.182	400.130				0.000	0.000	0.000	0.001	-5.448	0.041	24	24
2	10	2010-10-09	-6.313	-6.298	2.432	2.469	87.525	83.428	13.674	14.668	808.471	52.080	45.918	267.121	287.067	3.590	-27.263	-8.113	4.629	-6.412	-7.701	0.000	4.208	400.231				-0.008	0.000	0.000	0.002	-4.822	-0.008	24	24
2	10	2010-10-10	-0.984	-1.065	3.697	3.721	83.670	82.112	17.566	18.839	807.821	47.283	41.404	270.158	306.338	34.042	-20.417	-11.786	4.623	-2.090	-3.315	11.106	4.194	400.176			15.160	0.000	-28.463	-0.018	0.002	1.333	0.011	24	24
2	10	2010-10-11	-2.398	-2.446	3.246	3.282	82.200	81.286	15.163	16.267	803.217	37.296	32.162	256.234	300.680	21.708	-24.645	3.073	4.616	-3.315	-4.444	0.000	4.193	400.286				-0.054	-39.176	-0.025	0.002	0.535	-0.054	24	24
2	10	2010-10-12	-6.089	-6.085	2.557	2.591	88.981	84.891	8.517	9.137	802.200	56.052	47.947	255.845	287.424	4.077	-15.246	3.362	4.615	-6.346	-7.629	0.000	4.180	400.282				0.000	0.000	0.000	0.001	-4.105	0.017	24	24
2	10	2010-10-13	-11.898	-11.943	1.500	1.521	88.182	79.753	10.353	11.103	804.017	63.371	53.928	199.449	260.487	13.748	-11.804	7.712	4.616	-12.807	-14.539	0.000	4.196	400.269				-0.025	0.000	0.000	0.001	-10.993	-0.025	24	24
2	10	2010-10-14	-11.461	-11.464	1.644	1.668	92.661	83.868	5.899	6.324	805.804	45.728	38.922	231.961	264.582	3.740	-7.461	3.061	4.618	-11.819	-13.479	0.000	4.180	400.236				0.000	0.000	0.000	0.001	-8.349	0.015	24	24
2	10	2010-10-15	-12.625	-12.646	1.483	1.504	91.309	81.851	7.289	7.815	801.354	56.814	49.134	215.504	258.982	6.100	-8.730	5.034	4.616	-13.213	-15.099	0.000	4.210	400.261				0.000	0.000	0.000	0.001	-10.101	0.017	24	24
2	10	2010-10-16	-14.845	-14.725	1.275	1.312	96.742	84.987	3.426	3.687	802.038	33.429	30.079	252.682	256.877	-6.402	-6.732	1.861	4.600	-13.742	-14.797	0.000	4.226	400.185				-0.024	0.000	0.000	0.001	-10.700	-0.024	24	24
2	10	2010-10-17	-12.730	-12.652	1.580	1.609	99.158	88.462	2.771	2.980	805.533	28.454	25.183	260.684	263.442	-3.461	-4.772	-3.896	4.601	-12.099	-13.124	0.000	4.170	400.158				-0.001	0.000	0.000	0.000	-8.938	-0.001	24	24
2	10	2010-10-18	-17.139	-17.098	1.006	1.035	87.643	76.029	6.629	7.117	811.896	68.733	56.892	212.765	244.584	3.122	-10.014	13.764	4.606	-17.012	-17.602	0.000	4.192	400.084				0.000	0.000	0.000	0.001	-9.743	0.021	24	24
2	10	2010-10-19	-6.294	-6.347	2.613	2.628	90.593	86.168	6.827	7.318	810.471	39.909	32.970	259.903	283.633	10.410	-5.999	-19.179	4.609	-7.284	-8.976	0.000	4.182	400.194				-0.004	-31.559	-0.020	0.000	-1.828	-0.004	24	24
2	10	2010-10-20	-3.875	-3.872	3.068	3.103	88.543	86.233	7.259	7.788	805.533	26.641	23.057	283.433	297.090	3.167	-13.953	-5.430	4.608	-4.133	-5.331	0.000	4.182	400.215				-0.012	0.000	0.000	0.001	-2.195	-0.012	24	24
2	10	2010-10-21	-13.439	-13.500	1.319	1.336	88.705	79.075	8.178	8.769	808.258	34.089	28.007	195.523	253.558	13.645	-7.448	14.384	4.601	-14.564	-16.198	0.000	4.193	400.166				-0.004	0.000	0.000	0.001	-12.168	-0.004	24	24
2	10	2010-10-22	-21.127	-21.094	0.697	0.712	96.909	80.102	7.808	8.382	808.446	61.582	45.508	201.796	229.271	-1.379	-6.806	16.533	4.595	-20.990	-21.228	0.000	4.180	400.267				-0.015	0.000	0.000	0.001	-18.900	-0.015	24	24
2	10	2010-10-23	-20.680	-20.750	0.502	0.527	66.788	57.261	9.283	9.956	806.042	54.542	41.473	174.015	225.927	17.352	-12.853	7.373	4.597	-21.928	-23.227	0.000	4.164	400.245				0.000	0.000	0.000	0.001	-18.695	0.002	24	24
2	10	2010-10-24	-18.696	-18.776	0.787	0.803	81.374	69.762	10.125	10.854	802.400	46.056	39.131	171.239	232.828	20.107	-9.043	2.419	4.616	-20.070	-21.947	0.000	4.196	400.083				0.000	0.000	0.000	0.001	-14.865	0.017	24	24
2	10	2010-10-25	-15.434	-15.469	1.118	1.135	89.874	78.571	12.928	13.868	797.033	35.663	30.493	182.746	247.102	15.080	-12.548	1.171	4.618	-16.219	-18.220	0.000	4.198	400.243				-0.005	0.000	0.000	0.001	-15.188	-0.005	24	24
2	10	2010-10-26	-14.623	-14.618	1.275	1.297	91.685	80.804	8.385	9.000	795.654	26.877	23.293	222.923	252.609	5.047	-9.752	-5.801	4.600	-14.853	-16.686	0.000	4.184	400.205				0.000	0.000	0.000	0.001	-10.240	0.001	24	24
2	10	2010-10-27	-13.500	-13.404	1.484	1.514	98.706	87.495	3.781	4.070	798.229	19.975	17.963	259.388	261.321	-5.248	-6.380	1.853	4.564	-12.616	-13.454	0.000	4.143	400.261				-0.051	0.000	0.000	0.000	-10.249	-0.051	24	24
2	10	2010-10-28	-32.216	-32.166	0.346	0.356	96.836	73.130	3.291	3.536	796.325	58.932	52.640	193.968	193.635	-1.429	-1.929	40.187	4.566	-31.930	-28.715	0.000	4.121	400.211				0.000	0.000	0.000	0.000	-17.791	0.000	24	24
2	10	2010-10-29	-34.875	-34.826	0.210	0.217	96.837	71.365	4.286	4.604	790.471	65.236	52.084	180.829	184.415	-1.885	-1.833	13.172	4.588	-34.541	-32.853	0.000	4.142	400.200				0.000	0.000	0.000	0.000	-26.783	0.036	24	24
2	10	2010-10-30	-30.734	-30.707	0.282	0.290	97.186	73.847	7.062	7.580	794.742	64.609	42.111	187.290	196.122	0.231	-3.260	9.465	4.598	-30.674	-29.618	0.000	4.203	400.120				0.000	0.000	0.000	0.000	-27.145	0.010	24	24
2	10	2010-10-31	-24.380	-24.399	0.508	0.518	94.835	76.156	9.199	9.869	795.850	58.927	34.533	191.101	215.301	8.305	-5.305	-0.787	4.601	-24.926	-24.800	0.000	4.165	400.079				-0.011	0.000	0.000	0.000	-22.531	-0.011	24	24
2	10	2010-11-01	-23.485	-23.597	0.491	0.501	84.248	68.718	6.391	6.839	791.417	41.293	26.954	164.176	213.899	16.518	-3.586	7.850	4.608	-25.344	-26.330	0.000	4.192	400.240				0.000	0.000	0.000	0.000	-22.213	0.004	24	24
2	10	2010-11-02	-27.512	-27.515	0.373	0.383	96.132	75.059	7.097	7.613	789.637	43.872	30.426	187.064	205.318	3.781	-3.736	7.892	4.604	-27.846	-27.773	0.000	4.192	400.149				-0.002	0.000	0.000	0.000	-26.194	-0.002	24	24
2	10	2010-11-03	-30.660	-30.655	0.264	0.272	93.956	71.499	9.047	9.708	788.142	40.767	25.610	164.366	195.255	3.948	-4.236	11.576	4.599	-30.909	-31.095	0.000	4.167	400.246				-0.008	0.000	0.000	0.000	-29.473	-0.008	24	24
2	10	2010-11-04	-27.419	-27.396	0.385	0.395	96.644	75.552	8.520	9.144	797.446	38.873	25.943	190.116	206.952	-0.038	-5.006	-1.228	4.603	-27.389	-27.970	0.000	4.222	400.170				-0.005	0.000	0.000	0.000	-21.583	-0.005	24	24
2	10	2010-11-05	-14.101	-14.068	1.375	1.396	96.558	85.082	6.770	7.268	804.746	12.071	9.636	254.073	256.148	-1.120	-8.101	-22.431	4.603	-13.941	-15.562	0.000	4.177	400.164				0.000	0.000	0.000	0.001	-11.133	0.002	24	24
2	10	2010-11-06	-13.309	-13.262	1.468	1.492	96.115	85.380	8.546	9.175	800.950	10.285	9.398	246.415	259.897	-3.482	-11.227	-4.563	4.596	-12.978	-14.426	0.000	4.155	400.275				-0.085	0.000	0.000	0.001	-10.347	-0.085	24	24
2	10	2010-11-07	-15.958	-15.910	1.149	1.173	96.020	83.319	5.476	5.880	791.983	7.966	7.252	235.410	249.047	-1.830	-7.210	-1.704	4.596	-15.735	-17.248	0.000	4.165	400.285				0.000	0.000	0.000	0.001	-12.886	0.021	24	24
2	10	2010-11-08	-14.811	-14.728	1.311	1.336	98.711	86.347	7.252	7.790	799.663	8.710	7.965	251.869	255.786	-8.561	-10.284	-5.861	4.594	-14.005	-15.480	0.000	4.165	400.151				-0.037	0.000	0.000	0.001	-11.785	-0.037	24	24
2	10	2010-11-09	-14.419	-14.395	1.374	1.394	97.722	85.787	7.095	7.614	796.887	9.880	8.626	236.419	254.442	-1.082	-8.135	3.065	4.594	-14.402	-15.594	0.000	4.155	400.148				-0.005	0.000	0.000	0.001	-10.971	-0.005	24	24
2	10	2010-11-10	-26.819	-26.826	0.399	0.411	91.419	72.155	7.332	7.865	791.988	15.916	13.352	167.419	207.655	4.957	-4.812	21.505	4.607	-27.224	-28.014	0.000	4.211	400.107				0.000	0.000	0.000	0.000	-20.230	0.015	24	24
2	10	2010-11-11	-31.175	-31.041	0.290	0.305	97.069	74.236	3.636	3.912	796.275	6.176	5.936	196.397	198.854	-7.052	-2.602	11.853	4.612	-29.964	-30.186	0.000	4.210	400.114				0.000	0.000	0.000	0.000	-20.845	0.030	24	24
2	10	2010-11-12	-33.519	-33.430	0.208	0.217	96.544	71.890	7.367	7.911	801.296	13.318	14.098	187.673	189.869	-8.838	-3.964	9.358	4.608	-32.644	-32.792	0.000	4.179	400.188				-0.022	0.000	0.000	0.000	-27.343	-0.022	24	24
2	10	2010-11-13	-18.231	-18.216	0.905	0.928	87.198	74.926	7.911	8.490	793.887	6.244	5.713	226.635	239.550	2.320	-9.794	-19.088	4.605	-18.306	-20.308	0.000	4.177	400.214				0.000	0.000	0.000	0.001	-13.759	0.000	24	24
2	10	2010-11-14	-15.265	-15.243	1.218	1.239	95.462	83.292	6.738	7.233	788.375	6.115	5.317	232.851	250.827	-0.031	-7.801	-6.310	4.594	-15.259	-17.145	0.000	4.171	400.226				0.000	0.000	0.000	0.001	-13.595	0.002	24	24
2	10	2010-11-15	-17.477	-17.429	1.022	1.042	97.805	83.523	5.970	6.417	790.421	6.180	5.258	230.762	243.650	-2.738	-6.700	1.219	4.556	-17.136	-18.457	0.000	4.127	400.161				-0.030	0.000	0.000	0.001	-13.807	-0.030	24	24
2	10	2010-11-16	-24.662	-24.611	0.590	0.605	97.468	78.247	6.423	6.903	794.071	18.882	15.197	211.690	218.343	-2.924	-5.143	18.006	4.554	-24.292	-24.047	0.000	4.108	400.168				-0.090	0.000	0.000	0.000	-16.245	-0.090	24	24
2	10	2010-11-17	-33.363	-33.283	0.202	0.210	96.852	71.989	10.473	11.250	796.450	12.683	9.598	183.230	189.946	-12.401	-5.206	19.466	4.578	-32.570	-32.684	0.000	4.122	400.094				0.000	0.000	0.000	0.000	-31.748	0.103	24	24
2	10	2010-11-18	-29.050	-29.100	0.273	0.282	84.823	65.823	10.137	10.876	805.183	12.151	9.111	163.704	198.153	13.907	-5.267	6.685	4.590	-30.021	-30.844	0.000	4.158	400.111				0.000	0.000	0.000	0.000	-28.141	0.004	24	24
2	10	2010-11-19	-25.235	-25.291	0.403	0.415	81.503	65.882	11.196	12.012	809.000	10.565	8.671	153.333	210.693	18.441	-7.923	-2.496	4.592	-26.293	-28.359	0.000	4.155	400.082				-0.005	0.000	0.000	0.001	-21.484	-0.005	24	24
2	10	2010-11-20	-13.811	-13.798	1.335	1.356	92.955	82.293	16.767	17.994	809.554	3.971	3.470	200.507	256.149	3.268	-19.968	-19.905	4.603	-13.920	-16.449	0.000	4.151	400.223				-0.024	0.000	0.000	0.002	-11.963	-0.024	24	24
2	10	2010-11-21	-9.915	-9.849	1.968	1.996	96.452	88.241	22.565	24.221	807.267	2.733	2.310	262.371	274.986	-18.596	-34.617	-17.001	4.600	-9.273	-10.957	0.000	4.156	400.292				0.000	0.000	0.000	0.003	-6.456	0.119	24	24
2	10	2010-11-22	-8.518	-8.527	2.041	2.069	89.007	82.990	15.325	16.449	816.183	4.998	4.317	230.318	276.433	6.947	-24.158	-4.038	4.597	-8.941	-10.783	0.000	4.166	400.166				-0.013	0.000	0.000	0.002	-6.236	-0.013	24	24
2	10	2010-11-23	-14.232	-14.295	1.082	1.110	78.767	70.329	9.627	10.325	819.033	5.652	4.992	207.091	250.489	16.424	-15.657	2.821	4.594	-15.396	-17.164	0.000	4.166	400.222				0.000	0.000	0.000	0.001	-10.187	0.021	24	24
2	10	2010-11-24	-13.450	-13.570	1.015	1.045	69.233	63.051	9.641	10.336	819.512	4.358	3.770	202.333	250.336	27.379	-16.382	-1.379	4.593	-15.399	-17.161	0.000	4.159	400.226				-0.006	0.000	0.000	0.001	-11.558	-0.006	24	24
2	10	2010-11-25	-13.086	-13.206	1.076	1.104	71.583	65.163	11.365	12.188	820.408	5.549	4.744	195.008	251.678	32.669	-17.728	1.217	4.597	-15.040	-16.627	0.000	4.167	400.155				0.000	0.000	0.000	0.001	-13.119	0.019	24	24
2	10	2010-11-26	-14.080	-14.185	1.002	1.029	72.414	65.252	13.816	14.819	819.725	2.404	1.962	190.688	248.619	35.863	-21.184	-2.220	4.608	-15.839	-17.378	0.000	4.169	400.176				0.000	0.000	0.000	0.002	-12.061	0.028	24	24
